Designator,Mid X,Mid Y,Layer,Rotation
C1,-6.99, 7.30,Top,90.0
C2,-9.53, 7.30,Top,90.0
J1,-7.90,12.71,Top,90.0
J2, 7.90,12.70,Top,270.0
R1, 6.99, 6.35,Top,0.0
R2, 6.99, 7.62,Top,0.0
U1, 0.00,12.70,Top,0.0
